-6.657679 21.07845 16.05048
22.29535 -13.29278 -15.26722
3.942201 -16.29947 0.1383933
13.54613 11.59892 -12.65392
34.5656 -1.56566 -0.239746
1.308939 17.16964 -19.86282
19.80044 -1.001132 -16.95013
20.56678 1.236278 -4.832431
-3.585524 0.416449 25.95284
-28.58975 -11.25813 -7.843305
-3.560071 1.056361 -32.05002
-17.76855 0.9153492 37.3194
-20.14361 13.67662 -23.665
-15.14464 -20.95828 14.23654
-22.70145 38.51213 1.496422
23.76545 41.32045 -32.42707
18.40265 -17.33463 28.23508
-7.753372 -27.65848 14.27986
-6.050511 -12.24009 35.9481
-13.62782 4.203887 27.47392
14.21514 16.68021 7.464149
-37.20779 0.2776129 33.00566
18.47601 -45.70844 -8.0678
-15.62621 3.375313 -19.05413
3.176574 13.384 32.83513
-11.84599 -16.1108 -5.863476
28.59099 -35.32126 -25.18736
39.85015 -5.276653 45.06699
-28.49706 9.779288 -12.34049
36.00369 1.574575 21.49566
-26.94805 9.152944 29.72066
23.16424 24.98775 20.30602
-45.38889 -18.79311 -5.837549
-13.94089 16.39895 14.7924
24.01573 12.29643 33.86504
3.69394 -37.81577 -15.5013
-13.54427 -46.85318 6.884128
-28.46057 -35.35469 13.26528
-3.952272 14.63061 32.01698
-11.48568 27.93353 9.173981
21.65 8.400606 32.65633
26.0973 -8.112387 -0.2439861
-10.97961 18.31194 0.7055441
27.09272 -37.68229 2.815709
6.270545 15.45134 3.311031
-31.45456 -37.12209 -3.501779
-29.38002 -7.57215 -12.42508
-3.141187 -31.99135 -31.17524
45.63908 -21.28177 -7.810314
34.63602 4.448815 38.61632
-29.37701 11.26862 -23.53458
-20.51971 -43.2813 -32.53023
37.68126 39.17355 27.92623
-5.363539 31.29344 -32.51175
-23.57718 -18.70663 30.18494
20.28978 33.0836 9.648118
-10.75845 41.98115 -47.87183
10.51046 15.7476 34.85075
17.1572 -7.576955 -33.88935
27.09679 26.03418 5.95317
37.87342 -29.32769 26.26493
-21.9888 47.33969 23.35445
-14.39494 -19.88861 -13.99985
15.48257 15.67092 13.33522
-11.54503 2.886148 -46.34388
-11.71456 16.21485 5.931551
-26.45728 -22.7779 33.26757
3.614558 -6.279309 34.88515
-16.33738 24.83427 -36.51759
-8.903074 -21.34302 24.95771
-18.68437 47.46372 -6.55251
-25.74959 -22.90359 -24.60484
-9.72668 -29.16699 -10.43929
-18.73488 -48.4527 1.897986
-36.47826 -16.60577 8.442958
60.55593 -2.725728 25.02987
-5.667952 -3.200378 -21.11226
-33.77332 -7.736458 -20.93526
45.79324 3.887435 36.79526
-18.64589 17.57862 -39.53471
1.051375 -3.934014 -37.56606
12.43698 40.37568 26.29466
37.32724 18.38377 -15.33525
-6.55704 1.286747 11.72268
16.97894 15.83026 38.41311
18.33021 6.420254 -11.30085
31.19213 8.862867 -14.23456
28.94314 -41.01628 33.39161
-34.42187 30.58534 40.54976
-36.94252 39.79066 14.04076
29.3331 -4.199505 -10.76472
-10.48425 -32.82674 37.04589
-44.87984 40.86594 -38.89064
-5.415446 -17.91647 3.118402
4.264205 -11.23415 33.10237
-62.2777 -8.117132 -16.93375
-33.91729 -15.51066 -28.0113
5.053659 -35.97304 -25.88492
-1.024514 -30.43026 -23.99293
35.24482 -5.301565 -28.40973
27.15436 19.71598 2.508005
38.37024 -2.25428 -24.9613
18.51258 -18.5374 -32.20139
-37.15883 27.36131 26.72186
24.0127 -60.86942 -26.32176
49.82562 17.40779 -16.90497
-23.32617 8.28684 -45.70674
-27.53599 34.96891 -25.57487
-18.45482 5.035049 -21.25904
0.130817 -3.300238 -42.57558
-13.9095 -34.63482 7.679801
-28.35328 26.92181 28.71562
-3.387909 -16.23373 -38.14836
-20.5632 -46.70048 -2.030328
30.53504 -46.76523 -9.518776
-29.48511 -20.43352 34.53047
-24.37852 2.277412 32.75991
21.91985 -47.00118 6.415476
9.664449 -28.93994 25.97676
35.58482 -4.399218 26.2122
-35.76249 -18.5002 -14.93715
-20.37158 5.040935 -14.09063
20.08241 50.49044 5.666553
23.42998 -44.57539 -27.08184
32.91258 -22.8158 -13.55023
21.58064 37.52638 -35.27668
12.25141 -15.4892 36.29276
5.95031 14.47002 54.57281
36.16923 22.64679 23.14652
3.782291 -43.14136 -27.34136
-45.23882 -19.5292 -37.74421
12.62888 -59.36264 -5.266592
-37.77175 -1.75823 15.4833
17.78446 15.43206 59.14771
1.574987 38.78535 -25.30016
30.78014 -50.7295 -19.00385
-54.40591 11.55818 11.95436
29.66508 -30.83102 -9.984062
9.521387 -17.29634 -41.40042
11.58312 54.3928 -32.93531
41.49221 -5.721078 -0.5844978
-24.85475 -5.128422 -11.54541
-40.29431 0.1713171 28.09873
42.63047 17.90282 -30.96875
-5.895145 26.68806 22.67088
-23.19907 8.406343 -44.57496
49.17924 -25.24306 19.67554
7.419704 49.75037 -12.81471
37.4067 6.136026 -23.72044
-46.53379 -10.39223 -4.098223
12.16627 -46.51046 13.92607
15.70018 -27.1197 -25.2121
-4.95248 54.8925 -15.70755
-11.04862 4.555779 -19.79875
27.50642 -16.51772 -29.89575
47.05783 23.69247 0.2072831
-43.12493 20.35036 22.69181
16.61619 8.359075 49.51495
56.79253 6.992967 -3.222335
-20.95391 69.92852 -8.905763
21.77671 52.42854 4.577348
59.77382 -6.990536 -28.25417
-12.78302 24.4361 15.30641
45.77858 26.65944 -26.80312
19.77095 8.911432 -5.137821
37.5698 41.6981 -16.04733
58.44738 41.82017 2.809874
14.24495 20.49684 31.30081
32.66386 -37.25355 -27.35196
3.112646 13.12926 50.20224
-15.5993 31.96474 0.2627358
-21.69109 11.26349 31.5361
-54.69972 23.10501 -1.180546
0.1888771 -21.60112 -66.42678
8.901986 -24.84576 24.69923
-24.36488 19.33154 -34.54816
14.5344 -26.01522 -18.46944
-35.67134 -15.50821 27.95241
8.583737 -25.83738 -13.70338
17.80101 -22.95798 63.30352
49.7251 48.13139 32.65653
12.97704 -11.03611 35.24147
-43.22593 13.66382 -44.08381
26.97839 27.70594 -4.270026
0.4454539 29.09896 -22.14306
16.22134 -23.48594 -39.0288
-1.933016 7.755197 31.97934
-38.26977 14.2625 4.167892
-16.05727 -16.36779 41.64364
3.937445 -8.085096 -36.25013
-49.319 -6.252139 4.461675
-10.13419 -64.40523 -8.927464
-36.07654 -22.73349 12.10516
13.54513 12.18209 36.74373
5.200545 -45.10707 2.994364
30.50673 42.03969 24.0239
-4.121143 37.27283 -23.64538
33.62597 6.597858 -33.44515
31.64984 -2.827918 -3.991209
-20.1736 -20.02069 -15.31551
33.10574 22.28444 -2.771157
-11.69592 -8.726324 -71.96712
4.510067 39.94167 36.21082
-10.29828 23.40905 -46.89576
-3.39362 -57.95344 28.22001
-1.93876 49.23616 -19.68632
-22.21677 -0.681154 32.17272
-23.6698 -14.17311 -14.13017
-34.9613 1.367211 -22.47815
-40.59812 -8.227353 15.98257
-12.19932 7.442769 -39.22487
28.00556 -15.37226 14.65553
-33.50396 30.37364 30.47872
6.307295 -28.77468 -28.84303
-6.205858 41.7744 -54.34992
-32.01369 -24.07069 31.65768
-41.16934 -8.471404 -29.06218
-25.67641 -39.45609 6.624729
-15.70897 44.29132 20.28774
-38.64064 32.19915 -17.77983
23.50359 21.42309 -12.27611
28.72424 11.00611 39.65834
33.31521 -34.21467 11.23425
29.37891 8.517079 -16.34937
16.91667 -47.45069 -24.14767
-39.92522 -30.71988 -21.22105
-15.64504 -25.41164 -43.53171
33.12843 23.50607 16.5504
-13.01758 -41.99988 -33.84307
-59.24019 45.94761 11.03535
12.01262 -33.30593 -15.72999
9.246646 41.57372 -7.239935
0.8078038 -24.3732 13.88521
7.775247 41.29945 28.4396
-15.93452 48.70014 46.31745
20.75057 -53.87609 -51.6488
36.59779 38.96094 6.330981
2.644194 -14.45816 53.91806
14.73308 -35.39796 25.75798
-9.711159 -16.10468 20.73502
-16.61495 -25.76995 -26.98185
40.64007 57.41584 8.659945
-21.54038 -37.51255 23.12489
-22.48212 -0.9944424 20.73141
-58.48553 -4.515215 6.012151
17.07107 -21.46849 29.13413
-22.2588 -27.59944 -26.71593
-41.01834 -29.73472 -26.41632
13.0914 -15.76323 30.66209
49.63015 12.55612 44.44124
12.25836 -60.87875 13.21247
-1.42338 -21.12819 25.33777
15.62437 37.94404 14.6326
-2.921001 38.46153 52.3712
-24.37963 20.45255 49.67846
-35.54417 7.158879 -9.18235
57.35333 -2.565221 19.01074
-12.69035 -38.24966 22.93418
38.03414 20.72937 -30.75972
-10.07854 -46.63901 23.08155
42.34236 -42.52306 -2.463087
-42.57781 -3.786502 -30.92076
-45.71037 -7.57953 -37.23058
36.16122 -23.83768 28.09501
3.934402 -33.42822 20.09089
20.62742 -25.98958 10.36632
21.49662 22.80033 44.4287
15.268 29.15757 -24.45166
32.71048 -13.92539 11.12373
4.695562 -52.0668 -19.1511
-22.077 56.51619 -19.41127
-21.0282 -15.45863 33.35237
-43.74588 -36.2112 18.47663
-40.31194 -42.46883 1.459834
5.90068 -22.22188 53.99545
32.36461 1.950278 -25.06644
36.29907 -34.43363 20.13359
-7.340087 -52.42511 -10.2491
-17.69039 55.08915 -21.37743
-44.73577 6.433764 -24.82717
-0.05284689 -32.01056 48.18095
-9.067632 23.91292 -27.11379
-41.00409 -5.422264 26.49802
23.86611 -5.680082 25.80665
-39.72396 17.06941 9.761443
-26.57419 -55.21735 -18.36047
5.927173 17.97012 -34.08538
-19.15971 -54.18636 -3.789518
42.23672 6.046782 18.44105
-29.59243 12.11381 43.48266
-9.205002 38.34794 39.37859
16.26559 28.21966 -29.8673
14.95967 5.917908 68.37156
-13.74371 -12.11492 -28.94283
-19.15496 -43.6214 22.60894
-44.8315 -36.50497 2.01557
-33.83544 -1.421096 61.93119
-45.15749 -42.16153 -39.94216
54.60008 20.12687 -29.39061
-1.739617 -23.95092 -33.74442
-12.96314 -46.09909 14.7761
10.32699 -23.58828 -28.47634
5.345865 29.94004 -30.06258
-36.08728 -1.203787 43.9948
17.83384 36.89493 4.211212
18.90051 24.95018 -0.337958
-32.13036 35.75671 20.8314
-46.89793 9.513739 -50.78888
-3.734533 -11.78972 25.80383
-35.76054 -10.3131 -11.33237
27.91994 -1.175098 -36.48376
-20.6817 39.3423 -29.96604
67.84863 -10.30965 26.944
-25.33075 -17.90516 62.68643
25.66365 -39.42747 21.34991
7.153849 -6.050052 0.226073
34.9487 -18.96241 0.8454719
3.491066 56.69469 -13.70663
19.24125 44.86693 13.15814
-18.74324 -14.7679 -58.24237
-34.11998 -27.95196 10.19146
31.18825 26.15933 6.420163
-11.57038 37.02993 25.25272
48.03049 -8.958295 -31.3798
-68.84079 11.58851 10.48438
60.48314 -25.52867 -15.41604
7.520684 -20.8164 -68.09879
-28.05885 39.12564 -13.35038
5.892595 -26.46405 -46.32048
62.71527 4.114166 -14.05328
-57.01637 -21.34311 16.38322
-44.71228 -39.06793 25.95317
-29.62332 -14.70068 54.13747
43.26152 -3.247648 -6.017392
-2.722536 -19.93414 34.65419
51.46773 -71.91496 26.49314
38.21773 26.12962 18.48174
2.493291 -2.36553 46.06904
21.20946 -14.47458 12.80441
11.55189 6.360991 48.85329
8.17917 23.08949 17.13221
-48.1935 -39.05592 -36.04924
-18.37698 -10.33572 4.453629
13.57079 60.64856 12.4081
3.758994 -32.791 -46.31585
42.44899 -25.57687 -10.51218
-20.69037 -41.02332 -2.195348
26.3702 -26.32761 -31.66207
24.99671 -10.77763 -28.82206
-44.11277 -4.693163 10.61967
21.39229 61.37289 2.539448
0.6797865 4.801274 55.18587
-54.34486 14.83511 7.97928
-70.72139 -41.78524 14.03606
-24.26895 25.34174 14.32681
29.62077 -32.40406 -0.6960408
3.079299 -25.37599 -31.7663
-8.708585 68.24563 5.077371
-2.945742 -35.85403 14.11017
-44.80176 -8.190253 -24.56125
38.6082 -8.353671 -15.90926
-55.62241 39.34339 22.3904
7.46555 -36.32663 38.30865
-17.23992 9.109627 19.37768
-49.20318 -20.31049 27.46786
43.15631 44.7473 -43.86974
5.70197 -57.7508 11.22997
-53.67337 12.83627 0.8817034
58.85199 -45.53212 14.83016
16.09723 -87.52887 -26.70339
5.277331 28.47054 48.67529
47.82008 -3.839326 -35.14912
-47.49609 18.78754 38.80893
-22.83896 29.65026 0.8101354
-46.1742 -25.93868 -12.37646
10.65631 44.32233 -47.74588
19.6297 -19.62473 52.75498
-21.03688 8.564655 -20.63053
52.61342 1.667636 45.14781
-28.60129 37.62981 -5.424496
-33.24439 38.97725 3.669999
-18.84317 -27.08985 40.77629
10.59318 41.83053 -15.53482
-27.94558 -1.884045 26.1391
-45.11726 12.21095 -25.66591
39.46424 38.00605 -36.06724
66.78083 16.08683 -4.056462
16.11182 51.40243 -2.660149
-53.35153 -16.20379 10.82393
32.5092 -31.65018 -45.71864
40.47041 -3.373562 -59.45538
37.7628 -6.78302 -35.27927
-79.03844 -19.06933 16.66983
-23.85128 -54.36929 -22.69228
-49.62674 -52.49871 -20.45933
0.4940024 46.03342 -39.46637
-34.1531 -27.10547 -17.29739
-13.01366 -32.01748 -73.16793
-5.990365 38.01957 -29.99589
-13.606 48.81537 24.62547
46.64732 20.99863 -38.48201
-13.50713 17.54963 57.40219
-39.1181 -10.8568 -42.0736
40.32085 -25.17724 -22.57749
40.60004 13.91576 30.11271
41.10195 -32.02437 -7.984124
3.964376 40.95395 -33.67153
51.76428 -22.7643 -34.34741
13.11544 -18.60911 -47.37028
12.28207 -25.70537 19.85604
-23.97465 -15.2401 37.50081
-59.97058 -26.20238 -42.73544
39.77316 26.16196 6.716488
52.11105 40.87967 -8.912601
-1.701237 35.94273 24.11182
27.69852 53.40243 0.2978015
15.66915 -56.32854 -6.597172
-36.05759 -8.823998 35.68767
42.39541 51.12005 12.55023
-5.655208 -2.40408 -64.30645
-61.37646 27.4809 -32.18732
-7.072689 58.28555 -12.40382
-41.52456 -22.93065 42.84464
4.95784 38.95982 -39.32006
-17.61189 54.25196 8.428406
13.9874 -42.98984 18.61469
2.546786 -15.12634 -30.84795
-25.30982 4.678735 77.06779
-34.0634 -9.294658 44.23341
26.56588 -4.268946 -51.10338
-28.69294 -55.22774 -34.17107
10.57299 -6.831602 8.133198
-10.856 41.00184 -24.21239
-22.95598 -46.52533 8.179729
-16.16324 -7.327221 -52.04282
-63.80529 21.87132 8.688927
-3.487971 -11.86018 -46.19965
5.727694 26.30591 43.48541
60.60756 -11.05591 58.0126
-11.54863 38.32707 31.46761
-9.646396 19.29436 -57.1595
6.367562 69.12017 1.93222
50.9153 26.55706 17.69805
-52.74536 -11.3994 26.26318
-27.08578 18.17267 2.983266
-34.67716 60.64671 20.82216
-25.77089 67.87987 11.71212
-50.9839 -3.550268 -31.91869
42.66233 9.813775 63.97894
13.61731 -42.1574 35.63895
-32.6935 -3.95606 50.75005
25.94378 16.99856 -21.76044
-18.99468 16.11926 -27.00998
15.7911 40.737 46.51542
-11.28903 36.16002 20.10024
-5.811646 22.54172 -54.53993
49.65282 -68.89919 -46.11255
-9.347903 -45.74527 -33.64101
37.9423 -18.81748 19.75873
-18.77836 -56.03915 -14.624
2.858604 32.78463 44.74785
29.41279 -18.17755 -13.23544
-45.94056 -1.366355 42.0509
39.02631 35.22918 -56.59386
3.48267 46.71029 24.94831
34.66014 -30.02559 8.484032
-3.5884 41.33398 -20.11766
-15.32267 -10.1994 -34.94608
-29.1643 54.72045 10.15983
26.95125 -42.55485 48.87593
-36.62133 -27.34892 -33.52288
42.72168 35.66949 -17.18977
-66.57487 -26.8594 4.632917
34.18231 -16.00992 -16.02229
23.71961 -0.2645611 30.06441
-37.77823 17.38985 33.74084
46.34901 30.29628 6.47665
2.805912 -31.15021 40.52538
-4.545571 -30.91219 1.790808
54.15941 0.6481782 29.44663
-35.13469 4.286839 18.45817
-25.61282 11.57353 41.32731
-27.03325 -24.98589 -30.27483
-24.94993 -18.87085 -8.341259
-75.49929 12.57271 -16.1217
-41.48551 29.85095 -23.75702
-3.487125 58.52047 62.78547
-12.68152 -5.650691 50.26213
-38.75165 20.68373 -29.14057
-27.24552 38.93693 25.89572
25.31751 -49.15989 -39.03312
10.94073 -14.70815 68.76498
21.66094 -27.36728 34.13234
3.548378 61.16587 -0.9266296
-21.21287 -37.65756 33.74516
11.75942 8.655167 -33.99773
-12.10923 29.78048 14.23911
44.26705 -16.83985 3.952589
22.44053 10.01762 64.62803
57.53376 10.29872 -35.5608
68.45531 -7.08255 35.98277
-10.72838 53.34829 -5.33041
-26.92718 11.71889 -72.40144
-2.249359 67.12981 -15.64595
-45.09769 -22.76602 29.17886
-21.04688 -23.17369 47.66411
11.86292 46.36776 -32.96378
51.90976 -31.91657 -6.270748
14.60189 22.3673 24.21838
-37.67234 -3.054996 -21.43383
12.8325 -5.340555 -29.68221
-28.72883 -3.766645 -34.15528
-53.11007 -5.509342 22.81691
-22.72989 -0.3616498 37.34037
-7.186257 -30.94313 -49.58012
-32.97598 40.47258 17.41797
22.68007 17.03923 6.20622
-36.16973 23.34812 16.05289
-14.61862 49.97421 -21.54243
-47.14219 -24.37763 -66.37567
-20.61258 -29.3181 21.51766
2.965662 -10.97249 -60.00056
41.6332 73.60522 -31.32713
-72.52212 11.80313 -63.08166
47.13197 -16.60608 -56.7785
3.099041 -30.08624 57.97667
39.64381 -1.627219 20.77035
43.11425 -14.00282 18.37427
11.04845 1.110505 -68.32243
-16.74855 1.3944 -3.423551
5.802839 -31.70803 15.11269
59.2899 -51.41919 -14.61678
-39.50607 -4.587836 33.00229
-33.02841 -1.020545 -56.75528
-24.89272 43.74806 -6.987293
-41.967 9.648553 28.69308
24.29144 10.33562 49.01574
-3.985445 -18.62279 -7.066681
23.06039 -19.56307 16.46706
-27.95175 -1.878124 -27.79047
4.040324 57.59711 -20.83632
-47.74234 12.47259 54.53587
-29.46729 -13.55471 0.1258829
48.34283 -11.96416 -20.98491
-37.58105 -35.19477 14.09225
-23.27369 5.384259 45.86966
21.6037 -35.04244 19.04124
-9.449137 -25.52021 -92.20053
42.02176 2.500469 43.06306
1.105203 -47.09352 17.1578
45.31954 28.67808 13.77016
36.73789 -6.750525 17.06794
-44.21999 -6.3166 -59.20982
-20.36522 -50.20047 19.63131
43.25061 -12.93622 -35.88645
-3.367904 -77.35578 5.353523
-19.12995 54.51133 -12.28532
-24.17361 17.8229 40.14159
11.9344 19.17786 45.66383
-42.89053 54.75714 -31.9135
-13.81075 49.71929 18.68524
-30.74377 18.50557 -6.629942
27.02355 -44.5619 2.72826
30.58022 40.50028 -28.25108
-49.60317 54.31464 4.484365
-5.048997 -49.15742 -25.43085
-48.1058 1.641841 -28.45583
40.53336 68.51799 -19.38447
-50.62137 21.57181 31.21038
-10.24813 27.75157 19.48975
-33.9116 -63.83886 1.282501
2.901479 9.548929 -38.01107
18.97128 -33.50911 11.35486
-50.51005 -59.22127 -12.28312
-51.30853 -31.18548 -6.946533
27.96715 -38.41264 18.23582
-51.9422 -8.079009 9.878699
