-228.1738 -380.3413 25.27876
-196.9599 -390.8772 13.00721
-167.2453 -398.071 2.088471
-138.3634 -402.7355 -8.250592
-110.1538 -405.157 -18.30951
-82.64947 -405.4351 -28.20436
-55.97111 -403.6156 -37.99624
-30.28592 -399.7422 -47.70539
-5.764514 -393.8802 -57.29567
17.45242 -386.025 -66.63244
39.29384 -376.0538 -75.36949
59.73581 -363.7252 -82.89114
78.71592 -348.7607 -88.34885
95.98902 -331.0284 -90.79295
111.0674 -310.6139 -89.70141
123.6163 -287.8483 -85.24808
133.822 -263.1071 -78.10802
142.3143 -236.5625 -68.93124
149.5916 -209.9468 -58.75653
157.0148 -183.7898 -47.96538
165.2112 -158.9082 -36.27099
174.2493 -137.192 -20.94847
183.0128 -121.8664 2.103559
200.7394 -90.09454 -4.362836
219.1847 -57.98681 -13.34236
237.8644 -28.20132 -21.97439
256.1068 -0.9921449 -30.14272
273.1094 24.13054 -38.21616
288.047 47.72096 -46.74939
299.8505 70.23242 -56.36872
306.8937 91.93229 -67.70087
307.1681 112.5963 -80.75479
300.0059 131.6024 -94.07153
287.11 149.1001 -106.2427
270.3465 166.3823 -117.2028
252.4545 185.5391 -129.0088
244.6957 210.5996 -142.8012
230.6837 238.9071 -150.7708
226.9715 271.8708 -158.6517
224.492 305.7292 -164.2953
220.6216 339.1605 -167.5663
214.6726 371.4131 -168.7751
206.5044 401.9837 -168.3136
196.1382 430.5177 -166.6295
183.5534 456.7276 -164.1069
168.5467 480.2188 -160.7959
150.9355 500.426 -156.5676
130.7665 516.6873 -151.3424
108.3797 528.3863 -145.2415
84.34089 535.1076 -138.6046
59.32364 536.6904 -131.8421
33.98466 533.1858 -125.3631
8.876993 524.7948 -119.536
-15.56556 511.7836 -114.6162
-39.014 494.3805 -110.746
-61.23484 472.7354 -107.97
-82.13686 446.933 -106.3231
-101.7689 416.9319 -105.7758
-120.3212 382.4668 -106.2206
-138.1791 342.971 -107.4803
-155.8788 297.5261 -109.1425
-174.0042 244.888 -111.8153
-193.4107 183.1001 -119.2116
-218.4319 106.1027 -136.1565
-170.2388 75.1318 -72.31888
-185.734 119.6758 -81.47752
-199.8759 141.6836 -83.4752
-212.9946 143.0628 -85.28958
-213.9513 132.0215 -93.35011
-210.2565 123.0706 -106.6318
-208.2052 115.3913 -118.9138
-231.0276 97.45316 -95.82243
-254.6145 81.65058 -72.47566
-278.4855 68.6326 -51.10374
-302.4503 58.63348 -31.74467
-326.2642 51.06271 -13.66097
-350.0257 44.35933 3.344139
-374.1787 36.74426 17.31808
-399.776 26.15632 27.2886
-425.5912 12.76431 35.10334
-450.4947 -3.080251 42.09276
-473.5496 -21.17735 48.92631
-493.9305 -41.41487 55.8685
-510.8578 -63.67939 62.91777
-523.5585 -87.76991 69.85981
-531.312 -113.2892 76.28882
-533.6125 -139.5639 81.65017
-530.3987 -165.7033 85.36994
-522.1584 -190.8464 87.06522
-509.7448 -214.433 86.69411
-494.0421 -236.2694 84.51534
-475.7438 -256.4006 80.93659
-455.3144 -274.953 76.37748
-433.044 -292.0473 71.19745
-409.109 -307.7719 65.68655
-383.6088 -322.183 60.0955
-356.577 -335.3029 54.67057
-327.9289 -347.0683 49.67927
-297.2921 -357.1901 45.34204
-263.6143 -365.2866 40.89011
-235.1428 -406.1251 21.33399
-204.0117 -415.5831 10.37015
-173.7596 -422.6771 -0.2125661
-144.2628 -427.4918 -10.45352
-115.4771 -430.1302 -20.43962
-87.40785 -430.6518 -30.22036
-60.1128 -429.0916 -39.81178
-33.69707 -425.4683 -49.19922
-8.279799 -419.8007 -58.31106
16.05553 -412.0618 -66.96236
39.25344 -402.1327 -74.75748
61.24437 -389.8626 -81.1147
81.87215 -375.076 -85.32189
100.8468 -357.7354 -86.68405
117.7529 -337.9703 -84.92081
132.3216 -316.0364 -80.22717
144.6532 -292.2103 -73.19548
155.1776 -266.7231 -64.36153
164.5946 -239.9249 -53.99619
173.7818 -213.2422 -43.24022
183.5805 -187.0702 -32.23303
194.6963 -161.5691 -21.08366
207.0457 -136.0506 -10.86745
222.1498 -106.9853 -11.09974
238.1143 -77.43841 -15.50889
254.5621 -48.86399 -21.75203
270.804 -21.92806 -29.14638
286.0871 3.373066 -37.47603
299.5722 27.27081 -46.85616
310.3256 49.98148 -57.46238
317.1195 71.72058 -69.36382
318.7676 92.58826 -82.18498
315.3583 112.5132 -94.77147
308.2885 131.847 -105.8093
297.7934 151.2578 -115.6095
284.4301 173.6733 -131.8778
273.8346 200.1074 -148.6217
261.8745 230.3793 -161.4268
253.5164 263.2838 -171.7446
246.3257 296.9893 -179.3792
238.6489 330.3389 -184.5435
229.6531 362.618 -187.5923
218.9052 393.3163 -188.8829
206.1406 422.0042 -188.7639
191.178 448.2747 -187.4971
173.8634 471.676 -185.1643
154.1517 491.6916 -181.7435
132.1883 507.7708 -177.2491
108.3278 519.412 -171.8367
83.08275 526.2776 -165.8282
57.02641 528.2131 -159.6187
30.73386 525.2241 -153.5917
4.712111 517.4435 -148.1041
-20.62114 505.0765 -143.4333
-44.93979 488.3415 -139.7535
-67.99986 467.4091 -137.1364
-89.68031 442.406 -135.6074
-109.9767 413.3929 -135.1571
-128.9926 380.3528 -135.6615
-146.8919 343.2281 -136.8704
-163.7584 302.0574 -138.3226
-179.425 257.112 -139.6354
-193.0686 208.6635 -139.6062
-202.0643 158.4929 -136.547
-190.1975 127.0881 -112.4217
-201.3541 138.9682 -111.5443
-215.1498 147.1712 -111.3648
